JobID,JobLink,Location,WorkType,Role,Skills,Company
77,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Pune,Temporary,Accountant,"['MSExcel', 'Tax Experience', 'Accounting', 'Sales metrics and reporting', 'Account management', 'Solution selling']",Munich Re Group
78,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Hyderabad,Full-Time,Accountant,"['Accounting', 'MSExcel', 'Tally', 'Solution selling', 'Contract negotiation', 'Account management']",Barclays
79,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Gurgaon,Contract,Accountant,"['Tax Experience', 'Accounting', 'MSExcel', 'Customer relationship management', 'Sales and negotiation']",Hindustan Unilever Limited (HUL)
80,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Noida,Part-Time,Accountant,"['MSExcel', 'Accounting', 'GST', 'Data analysis', 'Communication skills', 'Campaign optimization']",Regeneron Pharmaceuticals
81,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Kolkata,Contract,Accountant,"['Tax Experience', 'MSExcel', 'Accounting', 'Accounting Tax', 'Tax regulations']",Land O'Lakes
82,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Intern,Accountant,"['MSExcel', 'Tax Experience', 'Accounting', 'Sales forecasting', 'Account management', 'Sales metrics and reporting']",V-Guard Industries
83,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Hyderabad,Intern,Accountant,"['GST', 'Tally', 'Accounting', 'Sales strategy and planning', 'Sales forecasting', 'Sales metrics and reporting']",JPMorgan Chase
84,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Contract,Accountant,"['GST', 'Tax Experience', 'Accounting', 'Accounting Tax', 'software proficiency']",Nationwide
85,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Chennai,Full-Time,Accountant,"['MSExcel', 'Accounting', 'Tax Experience', 'Tax regulations', 'Tax preparation']",The Clorox Company
86,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Gurgaon,Temporary,Accountant,"['Tax Experience', 'GST', 'Accounting', 'Solution selling', 'Account management', 'Contract negotiation']",Brighthouse Financial
87,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Chennai,Part-Time,Accountant,"['MSExcel', 'Accounting', 'Tax Experience', 'Account management', 'Sales metrics and reporting', 'Solution selling']",Walt Disney
88,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Bangalore,Contract,Accountant,"['Accounting', 'Tax Experience', 'Tally', 'Sales strategy and planning', 'Customer relationship management', 'Account management']",JetBlue Airways
89,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Chennai,Full-Time,Accountant,"['GST', 'MSExcel', 'Accounting', 'Sales strategy and planning', 'Sales metrics and reporting', 'Contract negotiation']",William Hill plc
90,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Gurgaon,Part-Time,Accountant,"['MSExcel', 'Tally', 'Accounting', 'Accounting Tax', 'software proficiency']",Celgene Corporation
91,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Chennai,Intern,Accountant,"['GST', 'Accounting', 'Tally', 'Customer relationship management', 'Sales metrics and reporting', 'Account management']",Rite Aid
92,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Kolkata,Intern,Accountant,"['GST', 'Tally', 'Tax Experience', 'Business development', 'Client needs analysis']",Continental Resources
93,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Kolkata,Part-Time,Accountant,"['Accounting', 'Tally', 'MSExcel', 'Communication skills', 'Client relations', 'Campaign optimization']",New York Life Insurance
94,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Kolkata,Contract,Accountant,"['Tally', 'GST', 'Tax Experience', 'Client relations', 'Account management', 'Campaign optimization']",PayPal Holdings
95,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Bangalore,Contract,Accountant,"['Tax Experience', 'GST', 'Tally', 'Financial reporting', 'GAAP knowledge']",Fresenius SE & Co. KGaA
96,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Hyderabad,Temporary,Accountant,"['Accounting', 'GST', 'Tally', 'Tax planning', 'Accounting Tax']",Bosch Limited
97,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Pune,Intern,Accountant,"['GST', 'MSExcel', 'Tax Experience', 'Sales strategy and planning', 'Contract negotiation', 'Solution selling']",Texas Instruments
98,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Hyderabad,Full-Time,Accountant,"['MSExcel', 'Tax Experience', 'Tally', 'Client needs analysis', 'Sales and negotiation']",WEC Energy Group
99,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Hyderabad,Part-Time,Accountant,"['Accounting', 'Tax Experience', 'Tally', 'Customer relationship management', 'Business development']",Progressive
100,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Gurgaon,Temporary,Accountant,"['Tally', 'Accounting', 'MSExcel', 'Customer relationship management', 'Account management', 'Sales forecasting']",Zee Entertainment Enterprises
101,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Full-Time,Accountant,"['GST', 'Tax Experience', 'MSExcel', 'Solution selling', 'Contract negotiation', 'Sales metrics and reporting']",NGL Energy Partners
102,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Gurgaon,Temporary,Accountant,"['Tally', 'Accounting', 'Tax Experience', 'Account management', 'Sales and negotiation']",Progressive
103,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Hyderabad,Full-Time,Accountant,"['Tally', 'MSExcel', 'GST', 'Investigative skills', 'Forensic accounting']",W.R. Berkley
104,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Gurgaon,Full-Time,Accountant,"['GST', 'Tally', 'MSExcel', 'Forensic accounting', 'Legal knowledge']",International Paper
105,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Kolkata,Intern,Accountant,"['Accounting', 'GST', 'Tally', 'Auditing', 'QuickBooks']",Brewin Dolphin
106,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Chennai,Contract,Accountant,"['GST', 'Tax Experience', 'MSExcel', 'Sales forecasting', 'Solution selling', 'Sales strategy and planning']",Royal Mail
107,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Gurgaon,Contract,Accountant,"['Accounting', 'Tax Experience', 'MSExcel', 'Accounting Tax', 'Tax planning']",Sky plc
108,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Kolkata,Contract,Accountant,"['GST', 'MSExcel', 'Tax Experience', 'Customer relationship management', 'Business development']",Vodafone
109,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Bangalore,Part-Time,Accountant,"['GST', 'Tax Experience', 'Accounting', 'Customer relationship management', 'Account management', 'Contract negotiation']",Lockheed Martin
110,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Hyderabad,Intern,Accountant,"['GST', 'Tally', 'Tax Experience', 'Data analysis', 'Campaign optimization', 'Communication skills']",Fortune Brands Innovations
111,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Gurgaon,Full-Time,Accountant,"['Tax Experience', 'Tally', 'Accounting', 'Account management', 'Business development']",Goodyear Tire & Rubber
112,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Part-Time,Accountant,"['Tally', 'Tax Experience', 'Accounting', 'Contract negotiation', 'Sales strategy and planning', 'Account management']",Mosaic
113,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Pune,Temporary,Accountant,"['GST', 'Tally', 'Tax Experience', 'Sales strategy and planning', 'Solution selling', 'Account management']",Dollar General
114,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Hyderabad,Part-Time,Accountant,"['Accounting', 'GST', 'MSExcel', 'Financial reporting', 'Auditing']",Tata Consultancy Services (TCS)
115,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Noida,Temporary,Accountant,"['Accounting', 'GST', 'MSExcel', 'Communication skills', 'Account management', 'Data analysis']",Seek Limited
116,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Bangalore,Temporary,Accountant,"['MSExcel', 'GST', 'Accounting', 'QuickBooks', 'Auditing']",Mahindra & Mahindra
117,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Contract,Accountant,"['MSExcel', 'Tally', 'Accounting', 'Solution selling', 'Contract negotiation', 'Sales forecasting']",Marks & Spencer
118,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Kolkata,Part-Time,Accountant,"['GST', 'Accounting', 'Tax Experience', 'Customer relationship management', 'Account management']","The Vanguard Group, Inc."
119,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Bangalore,Contract,Accountant,"['GST', 'Accounting', 'MSExcel', 'Account management', 'Contract negotiation', 'Solution selling']",Global Payments
120,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Full-Time,Accountant,"['Tax Experience', 'GST', 'Accounting', 'Communication skills', 'Campaign optimization', 'Account management']",Croda International
121,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Chennai,Full-Time,Accountant,"['Tax Experience', 'GST', 'Tally', 'GAAP knowledge', 'Financial reporting']",Origin Energy
122,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Full-Time,Accountant,"['GST', 'Tax Experience', 'MSExcel', 'QuickBooks', 'Financial reporting']",Ovintiv
123,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Pune,Temporary,Accountant,"['Tax Experience', 'Tally', 'GST', 'Financial reporting', 'GAAP knowledge']",Walt Disney
124,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Temporary,Accountant,"['Tax Experience', 'Tally', 'MSExcel', 'Business development', 'Account management']",Allianz SE
125,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Intern,Accountant,"['MSExcel', 'Tax Experience', 'Tally', 'Customer relationship management', 'Business development']","Square, Inc."
126,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Pune,Intern,Accountant,"['Accounting', 'GST', 'Tax Experience', 'Tax planning', 'Accounting Tax']",Darden Restaurants
127,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Bangalore,Part-Time,Accountant,"['GST', 'Tally', 'Accounting', 'Customer relationship management', 'Sales strategy and planning', 'Sales metrics and reporting']",McKesson
128,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Kolkata,Temporary,Accountant,"['Tax Experience', 'Tally', 'MSExcel', 'Account management', 'Customer relationship management', 'Sales metrics and reporting']",China COSCO Shipping Corporation
129,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Bangalore,Temporary,Accountant,"['GST', 'Accounting', 'Tally', 'Tax regulations', 'Accounting Tax']",Huntington Bancshares
130,https://www.naukri.com/job-listings-amazon-hiring-staff-accountant-fa-bangalore-amazon-bengaluru-0-to-4-years-190324006029?src=jobsearchDesk&sid=1711983115510105&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Chennai,Temporary,Accountant,"['MSExcel', 'Tax Experience', 'Accounting', 'Communication skills', 'Marketing strategies', 'Data analysis']",NIO Inc.
